CustomerID,Recency,Frequency,Monetary,TotalQuantity,ProductDiversity,TransactionCount,AverageOrderValue,BasketSize
13032,52,2,1010.1800000000001,375,55,71,505.09,187.5
13033,357,1,190.55,83,11,11,190.55,83.0
13034,55,2,642.77,369,37,37,321.38,184.5
13035,74,2,921.88,644,23,27,460.94,322.0
13037,138,3,881.07,431,44,48,293.69,143.67
13038,80,3,908.46,360,24,28,302.82,120.0
13040,9,2,676.99,355,38,43,338.5,177.5
13043,273,1,516.42,254,13,13,516.42,254.0
13044,291,1,560.47,429,33,33,560.47,429.0
13045,99,1,305.28000000000003,221,18,18,305.28,221.0
13046,31,2,629.31,264,33,35,314.65,132.0
13047,32,10,3237.54,1391,106,172,323.75,139.1
13048,14,4,1819.41,1228,77,135,454.85,307.0
13049,64,2,656.6800000000001,268,14,14,328.34,134.0
13050,15,17,5836.86,3748,246,403,343.34,220.47
13052,212,1,348.15000000000003,222,18,18,348.15,222.0
13055,78,3,1214.41,894,74,76,404.8,298.0
13058,25,3,271.40000000000003,52,5,8,90.47,17.33
13059,250,1,183.4,35,8,8,183.4,35.0
13060,254,1,307.53000000000003,123,15,15,307.53,123.0
13061,72,1,248.61,107,10,10,248.61,107.0
13062,191,1,346.98,343,11,11,346.98,343.0
13064,13,4,1105.59,514,51,68,276.4,128.5
13065,373,1,205.86,74,14,14,205.86,74.0
13066,24,2,470.8,322,48,48,235.4,161.0
13067,82,1,115.46000000000001,32,14,15,115.46,32.0
13068,10,2,344.0,200,1,2,172.0,100.0
13069,1,24,4431.44,5873,281,424,184.64,244.71
13070,192,1,228.8,110,9,9,228.8,110.0
13072,267,1,177.15,69,7,7,177.15,69.0
13075,130,1,919.61,485,22,22,919.61,485.0
13077,1,4,728.02,862,99,111,182.0,215.5
13078,3,26,12627.94,5630,95,358,485.69,216.54
13079,4,5,220.10000000000002,62,2,6,44.02,12.4
13080,179,1,58.08,120,6,6,58.08,120.0
13081,12,11,28337.38,19068,503,1024,2576.13,1733.45
13082,126,9,3613.63,4324,63,73,401.51,480.44
13083,4,2,303.75,187,15,18,151.88,93.5
13085,158,2,416.08,216,17,22,208.04,108.0
13089,3,97,58762.08,31025,636,1814,605.79,319.85
13090,9,14,8910.82,2263,98,155,636.49,161.64
13091,28,1,345.82,466,21,21,345.82,466.0
13092,71,5,477.83,279,19,25,95.57,55.8
13093,276,8,7832.47,3961,97,159,979.06,495.12
13094,21,12,1927.3200000000002,1716,4,24,160.61,143.0
13095,71,1,74.39999999999999,144,6,6,74.4,144.0
13097,33,10,6003.22,2360,214,421,600.32,236.0
13098,1,28,28882.44,15968,156,572,1031.52,570.29
13099,99,1,207.36,288,1,1,207.36,288.0
13101,234,1,101.19,113,8,8,101.19,113.0
13102,1,24,6424.09,4204,140,304,267.67,175.17
13103,40,1,243.94,82,8,8,243.94,82.0
13104,3,6,1098.48,504,14,20,183.08,84.0
13106,133,1,76.5,18,1,1,76.5,18.0
13107,44,4,1531.6200000000001,1293,54,58,382.9,323.25
13108,373,1,350.06,298,10,10,350.06,298.0
13109,60,2,786.54,520,41,47,393.27,260.0
13110,31,7,1488.67,388,109,145,212.67,55.43
13113,1,24,12245.960000000001,3045,95,200,510.25,126.88
13115,12,4,2294.78,1567,88,120,573.7,391.75
13116,138,1,501.14,291,30,30,501.14,291.0
13117,22,8,984.91,945,66,76,123.11,118.12
13118,20,5,1197.81,410,68,79,239.56,82.0
13120,239,1,30.6,12,1,1,30.6,12.0
13121,269,1,283.73,252,50,50,283.73,252.0
13122,94,2,922.39,585,54,55,461.2,292.5
13124,90,3,3756.33,2119,185,222,1252.11,706.33
13126,5,8,2099.64,2143,124,140,262.46,267.88
13127,78,1,259.17,127,15,15,259.17,127.0
13130,94,1,64.0,32,2,2,64.0,32.0
13131,23,3,1073.3,447,30,44,357.77,149.0
13132,262,1,77.3,20,3,3,77.3,20.0
13133,274,2,109.8,32,7,7,54.9,16.0
13134,86,4,1793.58,1059,94,98,448.4,264.75
13135,197,1,3096.0,4300,1,1,3096.0,4300.0
13136,56,5,2607.61,1328,94,127,521.52,265.6
13137,11,8,3603.29,2204,345,687,450.41,275.5
13138,22,6,962.39,473,31,63,160.4,78.83
13139,16,7,5064.9400000000005,2425,132,170,723.56,346.43
13140,108,3,422.47,185,40,45,140.82,61.67
13141,85,5,2388.75,1548,113,135,477.75,309.6
13142,19,1,307.09000000000003,258,23,23,307.09,258.0
13144,333,1,110.95,21,3,3,110.95,21.0
13145,40,4,618.52,145,5,6,154.63,36.25
13146,26,1,228.91,154,16,17,228.91,154.0
13147,10,4,712.8,144,1,4,178.2,36.0
13148,29,12,3683.26,1965,231,312,306.94,163.75
13149,14,4,1676.06,1280,76,86,419.02,320.0
13151,296,1,1257.8700000000001,363,73,74,1257.87,363.0
13153,6,1,486.22,418,15,15,486.22,418.0
13155,33,4,971.76,497,67,85,242.94,124.25
13157,49,4,1741.22,1439,69,87,435.3,359.75
13158,95,4,1201.06,784,59,79,300.26,196.0
13159,9,4,1429.35,1058,114,120,357.34,264.5
13160,22,1,91.8,56,4,4,91.8,56.0
13161,313,1,112.75,29,8,8,112.75,29.0
13162,122,4,1688.29,1713,74,79,422.07,428.25
13165,46,2,1021.48,1376,40,42,510.74,688.0
13166,283,1,417.2,216,39,41,417.2,216.0
13167,19,4,791.33,785,51,65,197.83,196.25
13168,36,4,1299.59,670,102,126,324.9,167.5
13169,64,2,712.88,272,11,13,356.44,136.0
13170,27,1,108.81,141,29,30,108.81,141.0
13171,22,3,468.41,229,37,46,156.14,76.33
13173,4,2,353.65000000000003,277,41,43,176.82,138.5
13174,16,3,2742.82,1352,228,293,914.27,450.67
13176,46,1,481.49,448,66,67,481.49,448.0
13177,65,1,282.45,91,17,17,282.45,91.0
13178,26,11,5725.47,3570,95,265,520.5,324.55
13182,45,1,121.18,201,11,11,121.18,201.0
13183,8,9,3957.78,2208,51,94,439.75,245.33
13184,15,10,1668.95,1662,138,179,166.9,166.2
13185,268,1,71.4,12,1,1,71.4,12.0
13186,40,3,1575.89,820,69,79,525.3,273.33
13187,337,1,236.02,95,37,37,236.02,95.0
13188,11,1,114.6,25,2,2,114.6,25.0
13189,19,2,260.68,842,29,29,130.34,421.0
13192,95,2,911.94,595,57,63,455.97,297.5
13193,61,1,112.08,46,22,25,112.08,46.0
13194,136,1,60.7,26,3,3,60.7,26.0
13196,11,4,1797.78,1224,97,110,449.44,306.0
13198,10,6,3401.2400000000002,2648,199,226,566.87,441.33
13199,4,38,9817.12,6176,48,119,258.35,162.53
13200,19,4,870.09,516,42,46,217.52,129.0
13203,10,4,869.46,800,56,57,217.36,200.0
13207,15,2,250.26000000000002,130,7,8,125.13,65.0
13208,59,6,1217.65,803,124,148,202.94,133.83
13209,30,8,5891.61,4253,255,321,736.45,531.62
13210,94,1,353.48,316,22,22,353.48,316.0
13211,10,3,1095.42,834,45,55,365.14,278.0
13212,20,3,786.83,309,128,141,262.28,103.0
13213,57,5,1520.58,1360,82,90,304.12,272.0
13216,268,1,333.74,297,5,5,333.74,297.0
13217,122,3,533.98,262,3,4,177.99,87.33
13218,127,1,62.64,88,5,5,62.64,88.0
13220,78,4,819.2900000000001,196,18,21,204.82,49.0
13221,240,2,847.41,244,62,66,423.7,122.0
13223,200,2,163.2,88,5,5,81.6,44.0
13224,60,2,2155.95,1518,101,108,1077.97,759.0
13225,3,7,6463.84,3416,23,32,923.41,488.0
13226,273,1,108.21000000000001,80,16,16,108.21,80.0
13227,202,1,257.7,99,9,9,257.7,99.0
13228,81,1,358.0,200,2,2,358.0,200.0
13229,226,1,160.95,63,10,10,160.95,63.0
13230,4,14,2755.63,1638,393,587,196.83,117.0
13232,13,7,1328.35,773,147,202,189.76,110.43
13233,74,2,605.12,1004,43,43,302.56,502.0
13235,212,1,1031.07,441,53,58,1031.07,441.0
13236,25,2,744.85,416,34,36,372.42,208.0
13238,17,4,700.73,298,20,31,175.18,74.5
13239,262,1,329.56,327,21,21,329.56,327.0
13240,96,4,663.65,298,59,67,165.91,74.5
13242,112,3,270.40000000000003,130,12,13,90.13,43.33
13243,203,1,585.12,232,56,57,585.12,232.0
13244,93,1,121.74000000000001,38,27,27,121.74,38.0
13245,51,1,430.5,125,16,16,430.5,125.0
13246,18,6,1961.52,1587,110,136,326.92,264.5
13247,18,4,501.12,328,18,25,125.28,82.0
13248,125,2,465.68,305,25,26,232.84,152.5
13249,92,3,711.41,546,21,23,237.14,182.0
13253,157,2,1030.4,1572,35,36,515.2,786.0
13255,9,2,399.51,177,13,13,199.76,88.5
13258,12,3,672.83,282,28,36,224.28,94.0
13259,62,1,283.18,126,77,81,283.18,126.0
13260,61,1,557.62,142,8,8,557.62,142.0
13261,269,2,944.1,210,8,9,472.05,105.0
13262,263,1,200.29,125,11,11,200.29,125.0
13263,1,35,7436.93,4768,450,1667,212.48,136.23
13265,53,5,2092.66,1740,66,90,418.53,348.0
13266,11,12,3834.2599999999998,4428,82,187,319.52,369.0
13267,3,19,4521.49,1969,88,211,237.97,103.63
13268,18,11,3174.75,3624,257,433,288.61,329.45
13269,1,15,5343.28,3513,177,315,356.22,234.2
13270,366,1,590.0,200,1,1,590.0,200.0
13271,37,1,211.49,240,79,87,211.49,240.0
13272,31,2,276.56,96,15,15,138.28,48.0
13273,113,1,138.98,153,16,16,138.98,153.0
13276,64,2,590.9300000000001,161,30,30,295.47,80.5
13277,16,4,258.4,176,5,8,64.6,44.0
13278,41,1,542.73,537,46,46,542.73,537.0
13279,78,1,137.75,73,9,9,137.75,73.0
13280,122,3,798.46,518,67,82,266.15,172.67
13282,18,3,1132.14,307,29,37,377.38,102.33
13283,60,2,93.66,90,7,7,46.83,45.0
13284,331,1,201.19,91,13,13,201.19,91.0
13285,23,4,2709.12,2051,157,187,677.28,512.75
13291,156,1,361.11,233,41,42,361.11,233.0
13292,39,2,578.94,347,29,31,289.47,173.5
13294,190,2,873.74,453,48,54,436.87,226.5
13295,360,1,201.20000000000002,82,10,10,201.2,82.0
13296,137,1,87.4,78,5,5,87.4,78.0
13297,8,4,2089.85,963,52,59,522.46,240.75
13298,1,1,360.0,96,2,2,360.0,96.0
13299,268,1,142.5,30,5,5,142.5,30.0
13300,169,1,371.89,203,20,20,371.89,203.0
13301,104,4,618.09,345,75,81,154.52,86.25
13302,155,1,63.75,5,1,1,63.75,5.0
13304,351,1,300.42,238,21,21,300.42,238.0
13305,4,10,2000.86,1232,50,81,200.09,123.2
13307,120,1,15.0,4,1,1,15.0,4.0
13308,23,3,1385.51,843,49,54,461.84,281.0
13309,7,5,1456.79,1544,82,107,291.36,308.8
13310,28,3,1132.03,587,65,72,377.34,195.67
13311,4,2,598.57,305,25,26,299.29,152.5
13313,22,5,1555.3200000000002,851,47,78,311.06,170.2
13314,2,3,775.94,560,55,62,258.65,186.67
13316,37,4,5732.93,5508,66,86,1433.23,1377.0
13317,66,6,2273.68,1035,100,124,378.95,172.5
13318,1,3,640.76,304,14,20,213.59,101.33
13319,5,26,10845.550000000001,4724,209,476,417.14,181.69
13320,78,4,1532.2,1086,77,105,383.05,271.5
13321,72,2,567.36,372,10,11,283.68,186.0
13322,17,1,199.48000000000002,117,25,25,199.48,117.0
13323,3,5,787.85,175,6,21,157.57,35.0
13324,36,10,7121.95,5205,25,75,712.2,520.5
13325,82,1,675.3,240,12,12,675.3,240.0
13327,39,8,3627.77,1600,74,108,453.47,200.0
13328,316,1,1308.48,680,17,17,1308.48,680.0
13329,32,2,789.0,463,16,17,394.5,231.5
13330,93,3,1140.93,751,37,53,380.31,250.33
13332,14,1,350.90000000000003,179,21,21,350.9,179.0
13334,82,3,3502.32,1764,207,265,1167.44,588.0
13336,77,1,795.12,559,51,51,795.12,559.0
13338,158,1,487.02,256,19,19,487.02,256.0
13339,201,1,860.12,326,54,54,860.12,326.0
13340,45,7,10736.48,5770,128,134,1533.78,824.29
13341,261,1,775.85,301,42,42,775.85,301.0
13343,178,1,353.43,135,19,19,353.43,135.0
13344,68,3,2511.69,952,115,116,837.23,317.33
13345,288,1,389.5,141,20,20,389.5,141.0
13347,70,1,341.36,205,8,8,341.36,205.0
13348,64,1,233.76000000000002,136,14,14,233.76,136.0
13349,11,1,247.32,225,16,16,247.32,225.0
13350,16,2,979.12,287,36,40,489.56,143.5
13351,66,1,373.94,117,16,16,373.94,117.0
13352,60,1,397.98,321,24,24,397.98,321.0
13354,71,1,743.53,604,51,51,743.53,604.0
13355,122,1,674.7,314,32,32,674.7,314.0
13356,80,1,768.24,325,42,42,768.24,325.0
13357,257,1,609.4,321,85,89,609.4,321.0
13358,269,1,439.03000000000003,285,29,29,439.03,285.0
13359,64,1,439.56,161,23,23,439.56,161.0
13362,9,4,3090.7400000000002,1382,128,166,772.68,345.5
13363,18,2,992.5,710,47,60,496.25,355.0
13364,71,1,134.96,71,10,10,134.96,71.0
13365,34,2,2225.37,1247,122,128,1112.68,623.5
13366,50,1,56.16,144,1,1,56.16,144.0
13368,257,2,623.4,327,29,29,311.7,163.5
13369,366,1,308.28000000000003,149,14,14,308.28,149.0
13370,372,1,754.87,343,39,39,754.87,343.0
13372,90,1,378.64,159,23,23,378.64,159.0
13373,61,3,3312.25,1651,135,158,1104.08,550.33
13375,89,1,778.65,442,37,37,778.65,442.0
13376,99,3,1019.76,493,45,53,339.92,164.33
13379,26,3,572.56,601,85,97,190.85,200.33
13381,32,6,3639.31,2029,77,172,606.55,338.17
13382,281,1,222.99,131,15,15,222.99,131.0
13384,31,7,4151.93,2422,123,152,593.13,346.0
13385,330,1,534.57,281,35,35,534.57,281.0
13388,131,2,677.1,282,35,35,338.55,141.0
13389,11,3,797.96,429,50,51,265.99,143.0
13390,75,1,544.08,224,13,13,544.08,224.0
13391,204,1,59.8,4,1,1,59.8,4.0
13394,2,8,2520.02,2392,124,155,315.0,299.0
13395,185,1,307.72,336,21,21,307.72,336.0
13396,29,2,1360.99,600,42,43,680.5,300.0
13397,73,5,1544.13,430,28,38,308.83,86.0
13398,192,1,457.34000000000003,281,26,26,457.34,281.0
13402,127,2,621.23,479,32,39,310.62,239.5
13403,18,1,75.0,44,3,3,75.0,44.0
13404,1,2,252.49,111,11,11,126.24,55.5
13405,74,3,572.451,165,25,27,190.82,55.0
13408,2,62,28117.04,16232,234,478,453.5,261.81
13410,24,5,1003.06,518,15,28,200.61,103.6
13411,107,1,213.55,72,17,18,213.55,72.0
13414,134,3,1390.5,1574,23,24,463.5,524.67
13416,44,2,712.5,142,11,19,356.25,71.0
13417,5,2,640.83,162,26,28,320.42,81.0
13418,12,18,6127.43,3918,223,304,340.41,217.67
13419,64,1,221.06,275,16,16,221.06,275.0
13420,150,2,159.85,101,8,8,79.92,50.5
13421,40,2,1833.71,1128,88,102,916.86,564.0
13422,64,1,2626.3,1326,127,127,2626.3,1326.0
13425,108,3,1624.21,1123,66,78,541.4,374.33
13426,1,10,3641.32,2245,103,157,364.13,224.5
13427,19,3,582.6,545,25,29,194.2,181.67
13428,10,1,201.78,151,70,71,201.78,151.0
13429,11,4,1006.8,1390,55,67,251.7,347.5
13430,19,2,679.45,751,48,49,339.72,375.5
13431,67,2,1269.1,672,44,46,634.55,336.0
13434,74,2,534.24,300,9,10,267.12,150.0
13435,5,7,3809.89,2129,68,101,544.27,304.14
13436,2,1,196.89,76,12,12,196.89,76.0
13437,14,7,3408.06,1283,143,167,486.87,183.29
13439,255,1,283.71,242,54,54,283.71,242.0
13441,92,1,296.64,204,13,13,296.64,204.0
13447,23,3,1129.14,584,55,59,376.38,194.67
13448,17,6,3534.69,1648,137,194,589.12,274.67
13449,24,1,291.88,222,19,19,291.88,222.0
13450,27,6,2043.72,1982,32,71,340.62,330.33
13451,26,5,2898.2599999999998,2128,315,433,579.65,425.6
13452,259,2,590.0,2,1,2,295.0,1.0
13453,166,2,356.98,134,16,17,178.49,67.0
13455,25,2,1058.34,354,42,46,529.17,177.0
13456,18,6,1766.72,765,43,63,294.45,127.5
13458,7,14,9646.57,5508,242,382,689.04,393.43
13460,29,2,183.44,286,16,17,91.72,143.0
13461,39,3,1445.0,1170,14,27,481.67,390.0
13462,253,1,151.5,62,9,9,151.5,62.0
13464,58,1,674.68,403,41,41,674.68,403.0
13466,184,1,307.90000000000003,259,17,17,307.9,259.0
13467,11,2,1071.91,580,89,98,535.96,290.0
13468,2,37,5704.97,2589,184,302,154.19,69.97
13470,99,2,165.0,100,7,10,82.5,50.0
13471,1,4,2501.84,1583,214,254,625.46,395.75
13473,61,2,422.64,266,21,21,211.32,133.0
13474,236,1,226.84,129,59,62,226.84,129.0
13475,191,4,1431.78,1012,64,86,357.94,253.0
13476,179,2,1238.47,417,56,58,619.24,208.5
13477,38,6,1454.58,1021,57,79,242.43,170.17
13479,201,2,300.95,134,14,15,150.48,67.0
13481,46,5,1804.56,1142,98,109,360.91,228.4
13482,232,1,184.64000000000001,116,11,11,184.64,116.0
13483,66,1,140.34,160,10,10,140.34,160.0
13484,241,1,313.8,44,8,8,313.8,44.0
13485,233,1,454.24,277,23,23,454.24,277.0
13486,78,3,1122.41,669,69,69,374.14,223.0
13487,58,3,575.4,265,26,34,191.8,88.33
13488,17,13,8968.31,4518,271,422,689.87,347.54
13489,105,4,449.52,560,11,14,112.38,140.0
13491,52,10,1215.82,903,73,86,121.58,90.3
13492,136,3,1269.84,408,38,50,423.28,136.0
13493,275,2,618.63,380,6,8,309.32,190.0
13494,312,1,316.26000000000005,162,18,18,316.26,162.0
13495,8,5,2044.8700000000001,829,34,48,408.97,165.8
13496,11,2,653.33,341,28,35,326.67,170.5
13497,283,2,348.05,163,19,19,174.02,81.5
13499,18,5,1159.1100000000001,1365,31,42,231.82,273.0
13500,23,3,1166.77,609,60,65,388.92,203.0
13501,288,1,1340.32,560,52,52,1340.32,560.0
13502,17,3,292.0,264,17,18,97.33,88.0
13503,71,1,216.85,248,17,17,216.85,248.0
13504,64,1,295.93,178,22,22,295.93,178.0
13505,73,4,4393.63,2486,182,215,1098.41,621.5
13506,316,2,458.52,324,26,26,229.26,162.0
13507,3,4,2479.16,1597,146,162,619.79,399.25
13508,244,1,110.97,24,12,12,110.97,24.0
13509,9,7,979.72,1106,27,44,139.96,158.0
13510,1,4,1791.56,1386,86,115,447.89,346.5
13512,261,1,251.21,143,15,15,251.21,143.0
13513,127,1,205.1,109,10,10,205.1,109.0
13514,74,1,152.20000000000002,40,4,4,152.2,40.0
13515,73,4,891.12,681,50,59,222.78,170.25
13516,21,3,1389.41,985,43,44,463.14,328.33
13517,60,3,2128.42,1369,125,141,709.47,456.33
13518,86,1,627.16,382,36,36,627.16,382.0
13519,78,1,122.75,23,8,8,122.75,23.0
13520,59,6,3624.35,1649,49,93,604.06,274.83
13521,1,3,1071.73,718,313,418,357.24,239.33
13522,30,1,125.80000000000001,44,5,5,125.8,44.0
13523,33,5,3964.88,1752,157,172,792.98,350.4
13524,41,5,680.1800000000001,324,17,27,136.04,64.8
13525,15,2,628.78,394,5,6,314.39,197.0
13527,34,7,2242.36,1683,153,217,320.34,240.43
13529,79,2,307.76,74,15,15,153.88,37.0
13531,205,2,483.8,174,17,22,241.9,87.0
13532,34,1,210.31,129,66,66,210.31,129.0
13533,183,3,269.09,202,61,75,89.7,67.33
13534,2,25,5870.08,2961,119,296,234.8,118.44
13536,1,7,3444.39,2126,91,178,492.06,303.71
13538,43,7,1280.85,175,10,25,182.98,25.0
13539,86,3,631.34,320,35,37,210.45,106.67
13544,40,2,276.06,112,76,78,138.03,56.0
13546,12,3,621.09,357,72,97,207.03,119.0
13548,96,2,678.16,436,114,123,339.08,218.0
13549,26,7,918.2,458,37,51,131.17,65.43
13551,319,1,91.80000000000001,12,4,4,91.8,12.0
13552,66,12,3740.07,1417,82,109,311.67,118.08
13555,74,4,4098.88,2636,128,135,1024.72,659.0
13557,28,2,584.0600000000001,546,31,34,292.03,273.0
13558,6,4,594.52,338,123,169,148.63,84.5
13560,7,1,171.42000000000002,63,32,32,171.42,63.0
13561,216,1,141.85999999999999,83,14,14,141.86,83.0
13562,82,3,1799.3300000000002,757,50,82,599.78,252.33
13563,84,2,777.53,209,49,49,388.76,104.5
13564,144,3,1724.67,636,68,81,574.89,212.0
13565,19,2,240.22,172,35,38,120.11,86.0
13566,41,2,856.84,567,134,169,428.42,283.5
13568,173,1,187.05,66,41,43,187.05,66.0
13569,17,2,338.62,156,73,79,169.31,78.0
13570,243,1,239.49,161,27,27,239.49,161.0
13571,13,12,2088.94,1757,157,340,174.08,146.42
13572,206,1,1384.25,534,32,33,1384.25,534.0
13573,50,2,290.25,302,24,25,145.12,151.0
13575,23,5,732.07,449,41,46,146.41,89.8
13576,10,18,6717.34,2646,78,126,373.19,147.0
13577,25,4,1687.6000000000001,791,61,83,421.9,197.75
13579,15,2,467.04,176,19,23,233.52,88.0
13581,309,1,118.0,30,10,10,118.0,30.0
13583,156,1,781.03,725,53,53,781.03,725.0
13584,307,1,142.4,37,24,24,142.4,37.0
13587,64,1,712.4,180,8,8,712.4,180.0
13588,16,9,2478.95,2606,131,174,275.44,289.56
13589,15,2,379.65,114,21,21,189.82,57.0
13590,11,6,1981.92,1848,70,87,330.32,308.0
13591,65,3,1117.13,485,56,58,372.38,161.67
13592,36,4,247.95999999999998,84,15,16,61.99,21.0
13593,108,5,2011.88,719,77,127,402.38,143.8
13594,53,1,396.97,359,26,26,396.97,359.0
13596,6,2,664.11,384,133,146,332.06,192.0
13598,47,1,160.04,52,33,35,160.04,52.0
13599,1,21,5149.92,3293,171,246,245.23,156.81
13600,312,1,219.52,324,19,19,219.52,324.0
13601,45,2,693.32,548,90,99,346.66,274.0
13602,65,1,428.89,267,23,23,428.89,267.0
13603,26,1,164.34,164,27,27,164.34,164.0
13606,29,3,276.75,276,40,40,92.25,92.0
13607,40,1,675.51,288,93,97,675.51,288.0
13610,12,7,1082.33,488,165,215,154.62,69.71
13611,89,3,1154.4,754,67,72,384.8,251.33
13614,24,4,1585.46,564,171,195,396.36,141.0
13615,319,1,417.69,189,23,23,417.69,189.0
13617,40,3,544.18,300,31,44,181.39,100.0
13618,174,1,177.34,246,13,13,177.34,246.0
13621,117,1,213.85,343,19,19,213.85,343.0
13623,31,5,727.74,286,75,78,145.55,57.2
13626,253,1,257.23,209,19,19,257.23,209.0
13627,59,5,1638.47,1269,84,92,327.69,253.8
13629,23,11,7792.36,4372,28,59,708.4,397.45
13630,5,7,2031.78,1391,51,71,290.25,198.71
13631,100,11,3070.42,467,6,11,279.13,42.45
13632,25,5,2118.93,1031,121,145,423.79,206.2
13634,33,5,1547.3600000000001,700,156,186,309.47,140.0
13635,68,1,1071.03,677,62,62,1071.03,677.0
13636,37,5,949.12,592,57,63,189.82,118.4
13637,52,3,804.3,405,79,99,268.1,135.0
13638,16,1,122.64,93,8,8,122.64,93.0
13639,74,1,1033.34,800,39,40,1033.34,800.0
13642,216,1,312.28,151,57,57,312.28,151.0
13643,31,3,519.44,273,24,28,173.15,91.0
13644,16,4,2624.26,2067,144,146,656.06,516.75
13645,120,1,252.1,158,5,5,252.1,158.0
13647,10,4,1648.1200000000001,887,65,78,412.03,221.75
13649,257,2,346.6,139,23,23,173.3,69.5
13650,17,6,1836.3400000000001,922,79,96,306.06,153.67
13651,35,2,94.2,33,6,6,47.1,16.5
13652,46,3,1095.08,578,48,63,365.03,192.67
13654,43,6,2707.33,2182,157,166,451.22,363.67
13655,114,2,932.97,605,52,56,466.48,302.5
13656,165,2,379.65,490,49,49,189.82,245.0
13657,11,2,382.14,209,16,16,191.07,104.5
13658,10,5,2639.17,1019,91,108,527.83,203.8
13659,206,2,1563.0,882,92,103,781.5,441.0
13662,86,3,881.26,533,50,52,293.75,177.67
13663,179,1,189.47,91,13,13,189.47,91.0
13666,60,3,84.65,41,12,12,28.22,13.67
13667,149,1,299.05,149,82,83,299.05,149.0
13668,3,21,6309.83,3722,284,463,300.47,177.24
13669,51,2,218.55,237,9,9,109.28,118.5
13670,75,1,349.7,282,25,25,349.7,282.0
13672,301,2,186.39000000000001,57,4,6,93.2,28.5
13673,19,2,387.44,114,47,60,193.72,57.0
13675,151,2,486.82000000000005,330,25,25,243.41,165.0
13678,152,1,232.6,924,16,16,232.6,924.0
13680,1,4,3719.12,1934,164,194,929.78,483.5
13681,18,4,827.83,360,37,57,206.96,90.0
13682,187,1,59.5,10,3,3,59.5,10.0
13684,286,1,65.13,38,29,29,65.13,38.0
13685,3,7,3119.44,5056,29,39,445.63,722.29
13686,183,1,72.0,70,8,8,72.0,70.0
13689,63,1,910.0,512,6,6,910.0,512.0
13690,59,1,172.25,67,9,9,172.25,67.0
13692,25,3,1488.32,1226,48,53,496.11,408.67
13694,4,50,65039.62,63312,366,568,1300.79,1266.24
13695,31,15,2504.13,1603,46,90,166.94,106.87
13697,39,1,151.3,177,12,12,151.3,177.0
13699,155,1,308.58000000000004,66,14,14,308.58,66.0
13700,26,10,2248.63,2281,139,194,224.86,228.1
13703,318,1,99.5,10,1,1,99.5,10.0
13704,5,9,2308.06,1531,111,134,256.45,170.11
13705,8,3,711.86,363,25,28,237.29,121.0
13706,303,1,330.79,189,20,20,330.79,189.0
13707,267,2,806.41,351,48,48,403.2,175.5
13708,271,1,285.33,301,49,49,285.33,301.0
13709,4,13,6307.650000000001,3508,244,335,485.2,269.85
13710,32,1,180.48,176,8,8,180.48,176.0
13711,219,2,252.06,140,11,13,126.03,70.0
13712,247,1,228.84,352,10,10,228.84,352.0
13715,281,5,1077.39,562,89,104,215.48,112.4
13716,269,1,138.28,138,21,21,138.28,138.0
13717,32,6,1445.01,1959,92,102,240.84,326.5
13718,246,2,306.55,173,9,12,153.28,86.5
13719,15,5,1041.68,609,56,60,208.34,121.8
13720,117,4,799.9,501,42,43,199.98,125.25
13721,36,1,524.14,316,28,28,524.14,316.0
13722,132,3,2375.41,1401,75,85,791.8,467.0
13723,217,1,199.85000000000002,43,6,6,199.85,43.0
13725,50,8,1980.56,806,95,104,247.57,100.75
13726,39,2,1079.66,1054,39,42,539.83,527.0
13727,29,2,333.48,162,19,20,166.74,81.0
13728,37,6,1016.14,458,38,63,169.36,76.33
13730,136,2,752.6,488,38,43,376.3,244.0
13731,219,2,610.59,278,36,38,305.3,139.0
13732,28,1,491.86,498,33,33,491.86,498.0
13735,25,4,2883.54,1128,158,195,720.88,282.0
13736,5,2,729.8,496,166,190,364.9,248.0
13737,200,1,339.6,125,29,30,339.6,125.0
13739,18,1,216.9,54,3,3,216.9,54.0
13740,241,1,350.75,425,23,23,350.75,425.0
13741,72,3,668.4300000000001,218,34,34,222.81,72.67
13742,17,12,3107.87,1115,200,313,258.99,92.92
13743,3,7,1341.6,1776,8,41,191.66,253.71
13744,95,2,1080.52,1153,54,63,540.26,576.5
13745,162,1,300.04,496,25,25,300.04,496.0
13747,374,1,79.6,8,1,1,79.6,8.0
13748,96,5,948.25,439,24,28,189.65,87.8
13750,54,5,1647.26,516,20,24,329.45,103.2
13751,288,1,296.25,152,9,9,296.25,152.0
13752,124,6,1175.38,874,64,75,195.9,145.67
